dataset,trial,layer,mode,bit_setting,bits,logit_cosine_similarity,logit_mae,logit_mse,next_logit_kl,logit_spearman,logit_top1_match,logit_top5_match,logit_top5_overlap,hidden_cosine_similarity,hidden_mae,hidden_mse,attention_output_relative_error,memory_bits,memory_ratio_vs_exact,prefill_seconds,decode_seconds,peak_vram_mb,key_mode,value_mode,value_rotation_policy,rotation_seed,qjl_seed
paper_captured:coding,0,4,full_kv,4,4.0,1.0078125,6.59375,70.0,-6.563322731438818e-28,0.9950605034828186,1.0,1.0,0.9000000357627869,0.99609375,0.13671875,0.03662109375,0.09619140625,134144.0,0.255859375,0.04281489999266341,0.00222389999544248,0.0,full_kv,full_kv,random_haar,20575.0,20647.0
paper_captured:coding,0,4,key_only_random,8,8.0,1.0078125,1.875,6.5,-2.267975102510409e-29,0.9980342984199524,1.0,1.0,1.0,1.0,0.0021514892578125,2.1338462829589844e-05,0.0023193359375,395264.0,0.75390625,0.022827400011010468,0.002158999996026978,0.0,key_only_random,exact,exact,20615.0,20687.0
paper_captured:coding,0,4,full_kv,8,8.0,1.0078125,1.875,6.5,-2.267975102510409e-29,0.9980342984199524,1.0,1.0,1.0,1.0,0.04150390625,0.003387451171875,0.029296875,265216.0,0.505859375,0.04032600000209641,0.0026332999987062067,0.0,full_kv,full_kv,random_haar,20615.0,20687.0
paper_captured:coding,0,5,exact,exact,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,524288.0,1.0,0.0003826000029221177,0.0002989000058732927,0.0,,,,,
paper_captured:coding,0,5,key_only_random,2,2.0,0.9921875,21.0,656.0,-5.99534287967969e-29,0.9677419066429138,1.0,1.0,0.8875000476837158,1.0,0.01068115234375,0.000812530517578125,0.0157470703125,296960.0,0.56640625,0.02427539999189321,0.003776300000026822,0.0,key_only_random,exact,exact,20686.0,20758.0
paper_captured:coding,0,5,full_kv,2,2.0,0.9921875,21.0,656.0,-5.99534287967969e-29,0.9677419066429138,1.0,1.0,0.8875000476837158,0.9375,0.4765625,0.375,0.3359375,68608.0,0.130859375,0.045963900003698654,0.001994700010982342,0.0,full_kv,full_kv,random_haar,20686.0,20758.0
paper_captured:coding,0,5,key_only_random,2.5,2.5,1.0,15.3125,358.0,-4.812051521848172e-29,0.9723286032676697,1.0,1.0,0.8125,1.0,0.0076904296875,0.000377655029296875,0.01068115234375,301056.0,0.57421875,0.025592399993911386,0.002292799996212125,0.0,key_only_random,exact,exact,20691.0,20763.0
paper_captured:coding,0,5,full_kv,2.5,2.5,1.0,15.3125,358.0,-4.812051521848172e-29,0.9723286032676697,1.0,1.0,0.8125,0.95703125,0.40625,0.267578125,0.283203125,76800.0,0.146484375,0.05992300000798423,0.005038600007537752,0.0,full_kv,full_kv,random_haar,20691.0,20763.0
paper_captured:coding,0,5,key_only_random,3,3.0,0.9921875,12.875,249.0,-8.085824278515371e-29,0.9816028475761414,1.0,1.0,0.9125000238418579,0.99609375,0.014892578125,0.00194549560546875,0.0242919921875,313344.0,0.59765625,0.030506099996273406,0.005094399995869026,0.0,key_only_random,exact,exact,20696.0,20768.0
paper_captured:coding,0,5,full_kv,3,3.0,0.9921875,12.875,249.0,-8.085824278515371e-29,0.9816028475761414,1.0,1.0,0.9125000238418579,0.98046875,0.259765625,0.111328125,0.18359375,101376.0,0.193359375,0.14325470000039786,0.021149200008949265,0.0,full_kv,full_kv,random_haar,20696.0,20768.0
