dataset,mode,bit_setting,bits,metric,n,mean,std,sem,ci95_low,ci95_high
paper_captured:explain,full_kv,2,2.0,attention_output_relative_error,24,0.3436686197916667,0.005386832076078521,0.0010995824930374793,0.3413939600991612,0.3459432794841722
paper_captured:explain,full_kv,2,2.0,decode_seconds,24,0.013878899999933006,0.0440549184383077,0.008992672569482019,-0.004723860548932592,0.032481660548798606
paper_captured:explain,full_kv,2,2.0,hidden_cosine_similarity,24,0.9388020833333334,0.00318943976924893,0.0006510416666666667,0.9374553010348835,0.9401488656317832
paper_captured:explain,full_kv,2,2.0,hidden_mae,24,0.5201009114583334,0.3830233210311667,0.0781843080093826,0.3583643476793771,0.6818374752372897
paper_captured:explain,full_kv,2,2.0,hidden_mse,24,0.7323811848958334,0.9855466065444259,0.20117385864711168,0.31622135118811984,1.148541018603547
paper_captured:explain,full_kv,2,2.0,logit_cosine_similarity,24,0.99853515625,0.004433281373667976,0.0009049397709726188,0.9966631457058066,1.0004071667941934
paper_captured:explain,full_kv,2,2.0,logit_mae,24,19.783854166666668,2.521307241505652,0.5146596855394204,18.71919949139967,20.848508841933665
paper_captured:explain,full_kv,2,2.0,logit_mse,24,620.6666666666666,153.62480174159683,31.358531341928398,555.7966021546222,685.5367311787111
paper_captured:explain,full_kv,2,2.0,logit_spearman,24,0.974344328045845,0.00930833191847533,0.001900055296393882,0.9704137641967429,0.9782748918949472
paper_captured:explain,full_kv,2,2.0,logit_top1_match,24,0.9973958333333334,0.01275775907699572,0.002604166666666667,0.9920087041395338,1.002782962527133
paper_captured:explain,full_kv,2,2.0,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,full_kv,2,2.0,logit_top5_overlap,24,0.8802083805203438,0.03336162601171051,0.006809913393187781,0.8661210013532312,0.8942957596874563
paper_captured:explain,full_kv,2,2.0,memory_bits,24,51456.0,0.0,0.0,51456.0,51456.0
paper_captured:explain,full_kv,2,2.0,memory_ratio_vs_exact,24,0.130859375,0.0,0.0,0.130859375,0.130859375
paper_captured:explain,full_kv,2,2.0,next_logit_kl,24,0.3333333333333333,1.632993161855452,0.33333333333333337,-0.35621920347301633,1.022885870139683
paper_captured:explain,full_kv,2,2.0,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,full_kv,2,2.0,prefill_seconds,24,0.05046207083372186,0.033795926208504364,0.006898564549632386,0.03619130277715777,0.06473283889028596
paper_captured:explain,full_kv,2.5,2.5,attention_output_relative_error,24,0.2862141927083333,0.0034063231667409424,0.000695312804794721,0.2847758285830729,0.28765255683359375
paper_captured:explain,full_kv,2.5,2.5,decode_seconds,24,0.014232308332187435,0.046402167335564085,0.009471802744281072,-0.005361608499157634,0.0338262251635325
paper_captured:explain,full_kv,2.5,2.5,hidden_cosine_similarity,24,0.9583333333333334,0.003934454337385429,0.0008031171285728662,0.9566719589732532,0.9599947076934136
paper_captured:explain,full_kv,2.5,2.5,hidden_mae,24,0.4374186197916667,0.3203911844792767,0.06539957667167845,0.30212928779161496,0.5727079517917184
paper_captured:explain,full_kv,2.5,2.5,hidden_mse,24,0.5039876302083334,0.6785538761437283,0.13850922996165246,0.21745945753487889,0.7905158028817878
paper_captured:explain,full_kv,2.5,2.5,logit_cosine_similarity,24,0.99853515625,0.004580484140452568,0.000934987409918299,0.9966009874288265,1.0004693250711736
paper_captured:explain,full_kv,2.5,2.5,logit_mae,24,14.4375,1.720638784314406,0.3512239211010879,13.710937962653015,15.164062037346985
paper_captured:explain,full_kv,2.5,2.5,logit_mse,24,335.125,79.60899692436998,16.25011844995849,301.5090687982824,368.7409312017176
paper_captured:explain,full_kv,2.5,2.5,logit_spearman,24,0.9800467292467753,0.0077843928347701334,0.0015889825335470259,0.9767596684359303,0.9833337900576202
paper_captured:explain,full_kv,2.5,2.5,logit_top1_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,full_kv,2.5,2.5,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,full_kv,2.5,2.5,logit_top5_overlap,24,0.8927083710829417,0.03553101832514826,0.007252738744840984,0.8777049378820453,0.907711804283838
paper_captured:explain,full_kv,2.5,2.5,memory_bits,24,57600.0,0.0,0.0,57600.0,57600.0
paper_captured:explain,full_kv,2.5,2.5,memory_ratio_vs_exact,24,0.146484375,0.0,0.0,0.146484375,0.146484375
paper_captured:explain,full_kv,2.5,2.5,next_logit_kl,24,1.0619873464949343e-19,5.763344750372439e-19,1.176437820846714e-19,-1.3716597047844218e-19,3.4956343977742905e-19
paper_captured:explain,full_kv,2.5,2.5,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,full_kv,2.5,2.5,prefill_seconds,24,0.0744509708329133,0.1359797904212242,0.027756758488549582,0.01703174114501168,0.1318702005208149
paper_captured:explain,full_kv,3,3.0,attention_output_relative_error,24,0.18562825520833334,0.00482658408374193,0.000985222350483867,0.18359016749504994,0.18766634292161674
paper_captured:explain,full_kv,3,3.0,decode_seconds,24,0.00337952083524821,0.0014526945162813055,0.0002965300264190357,0.00276610173937871,0.00399293993111771
paper_captured:explain,full_kv,3,3.0,hidden_cosine_similarity,24,0.9830729166666666,0.003762057908930287,0.0007679268549734225,0.9814843389338807,0.9846614943994526
paper_captured:explain,full_kv,3,3.0,hidden_mae,24,0.28350830078125,0.20907353092494146,0.04267695579067548,0.19522429139535188,0.3717923101671481
paper_captured:explain,full_kv,3,3.0,hidden_mse,24,0.21565755208333334,0.2915819792484008,0.05951892227911461,0.09253328054670304,0.3387818236199637
paper_captured:explain,full_kv,3,3.0,logit_cosine_similarity,24,0.9991861979166666,0.0032537927175528285,0.0006641776572323548,0.9978122417513626,1.0005601540819706
paper_captured:explain,full_kv,3,3.0,logit_mae,24,11.325520833333334,1.3214599919848753,0.26974189132210774,10.767517217001028,11.88352444966564
paper_captured:explain,full_kv,3,3.0,logit_mse,24,207.125,43.9419701325559,8.969617093115039,188.5699333377828,225.6800666622172
paper_captured:explain,full_kv,3,3.0,logit_spearman,24,0.9855535676081976,0.0056808229183170095,0.0011595931224154263,0.9831547664705234,0.9879523687458718
paper_captured:explain,full_kv,3,3.0,logit_top1_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,full_kv,3,3.0,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,full_kv,3,3.0,logit_top5_overlap,24,0.9161458710829417,0.037496212322277886,0.007653882289719992,0.9003126092350608,0.9319791329308225
paper_captured:explain,full_kv,3,3.0,memory_bits,24,76032.0,0.0,0.0,76032.0,76032.0
paper_captured:explain,full_kv,3,3.0,memory_ratio_vs_exact,24,0.193359375,0.0,0.0,0.193359375,0.193359375
paper_captured:explain,full_kv,3,3.0,next_logit_kl,24,5.927468096516649e-20,2.5166183856380165e-19,5.1370257684332354e-20,-4.699279354271524e-20,1.655421554730482e-19
paper_captured:explain,full_kv,3,3.0,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,full_kv,3,3.0,prefill_seconds,24,0.038731025001955764,0.008906139692414439,0.0018179581520302748,0.034970292035334985,0.04249175796857654
paper_captured:explain,full_kv,3.5,3.5,attention_output_relative_error,24,0.15185546875,0.0019101939332883818,0.0003899167038597122,0.1510488645931311,0.1526620729068689
paper_captured:explain,full_kv,3.5,3.5,decode_seconds,24,0.005505612502626415,0.007433214518553429,0.0015172985599253021,0.0023668412893590764,0.008644383715893754
paper_captured:explain,full_kv,3.5,3.5,hidden_cosine_similarity,24,0.98974609375,0.0037876877969028897,0.0007731585339482202,0.9881466934646875,0.9913454940353125
paper_captured:explain,full_kv,3.5,3.5,hidden_mae,24,0.23185221354166666,0.16888515119953465,0.034473537130970525,0.16053826859762083,0.3031661584857125
paper_captured:explain,full_kv,3.5,3.5,hidden_mse,24,0.14252726236979166,0.19164930096998514,0.0391202497447954,0.061600860013726805,0.2234536647258565
paper_captured:explain,full_kv,3.5,3.5,logit_cosine_similarity,24,1.0009765625,0.0033085529447653118,0.0006753555418048092,0.9995794831187068,1.0023736418812932
paper_captured:explain,full_kv,3.5,3.5,logit_mae,24,9.807291666666666,1.1740393660227133,0.23964978205802515,9.311538321177066,10.303045012156266
paper_captured:explain,full_kv,3.5,3.5,logit_mse,24,153.97916666666666,37.71848790328352,7.699254102698697,138.0520460725689,169.9062872607644
paper_captured:explain,full_kv,3.5,3.5,logit_spearman,24,0.9870049034555753,0.004658496000693348,0.0009509115142079011,0.985037793114874,0.9889720137962766
paper_captured:explain,full_kv,3.5,3.5,logit_top1_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,full_kv,3.5,3.5,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,full_kv,3.5,3.5,logit_top5_overlap,24,0.9296875248352686,0.031882184612043334,0.006507923682059986,0.9162248589823488,0.9431501906881884
paper_captured:explain,full_kv,3.5,3.5,memory_bits,24,82176.0,0.0,0.0,82176.0,82176.0
paper_captured:explain,full_kv,3.5,3.5,memory_ratio_vs_exact,24,0.208984375,0.0,0.0,0.208984375,0.208984375
paper_captured:explain,full_kv,3.5,3.5,next_logit_kl,24,2.8446688434397043e-20,1.0015860119727213e-19,2.0444788857019086e-20,-1.3846579628086048e-20,7.073995649688014e-20
paper_captured:explain,full_kv,3.5,3.5,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,full_kv,3.5,3.5,prefill_seconds,24,0.046499883332216996,0.00869416196662833,0.0017746883799459768,0.0428286607089195,0.050171105955514494
paper_captured:explain,full_kv,4,4.0,attention_output_relative_error,24,0.09775797526041667,0.002502128551852369,0.0005107448519072755,0.09670141903553633,0.09881453148529701
paper_captured:explain,full_kv,4,4.0,decode_seconds,24,0.003611858331472225,0.0016043594122238537,0.0003274884936649982,0.002934396766727456,0.004289319896216994
paper_captured:explain,full_kv,4,4.0,hidden_cosine_similarity,24,0.99609375,0.004153199477118711,0.0008477682932445618,0.9943400076683077,0.9978474923316923
paper_captured:explain,full_kv,4,4.0,hidden_mae,24,0.14850870768229166,0.10795062612898094,0.02203532928583005,0.10292515605706959,0.19409225930751373
paper_captured:explain,full_kv,4,4.0,hidden_mse,24,0.058369954427083336,0.07796738505937932,0.015915025831214673,0.025447215121325355,0.09129269373284132
paper_captured:explain,full_kv,4,4.0,logit_cosine_similarity,24,1.00146484375,0.004123139737197763,0.0008416323745273043,0.999723794533259,1.003205892966741
paper_captured:explain,full_kv,4,4.0,logit_mae,24,6.4375,0.8819598975404523,0.18002931021428675,6.065080997326724,6.809919002673276
paper_captured:explain,full_kv,4,4.0,logit_mse,24,66.67708333333333,19.210289244629266,3.921283871718116,58.56528960949018,74.78887705717648
paper_captured:explain,full_kv,4,4.0,logit_spearman,24,0.9929594894250234,0.002790851311266298,0.0005696801383816483,0.9917810162712557,0.9941379625787912
paper_captured:explain,full_kv,4,4.0,logit_top1_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,full_kv,4,4.0,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,full_kv,4,4.0,logit_top5_overlap,24,0.9468750233451525,0.02219295580341017,0.004530118133541135,0.9375037599921053,0.9562462866981997
paper_captured:explain,full_kv,4,4.0,memory_bits,24,100608.0,0.0,0.0,100608.0,100608.0
paper_captured:explain,full_kv,4,4.0,memory_ratio_vs_exact,24,0.255859375,0.0,0.0,0.255859375,0.255859375
paper_captured:explain,full_kv,4,4.0,next_logit_kl,24,-4.411598468874048e-20,1.906926806414968e-19,3.892498043793123e-20,-1.2463844170707952e-19,3.640647232959855e-20
paper_captured:explain,full_kv,4,4.0,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,full_kv,4,4.0,prefill_seconds,24,0.04300145833500816,0.010211784075596683,0.002084471695724223,0.038689400097945144,0.047313516572071175
paper_captured:explain,key_only_random,2,2.0,attention_output_relative_error,24,0.021265029907226562,0.024442271153738947,0.00498925770678406,0.010943963981745828,0.0315860958327073
paper_captured:explain,key_only_random,2,2.0,decode_seconds,24,0.01891462916501041,0.04086272298166766,0.008341068400482116,0.0016598145393272382,0.03616944379069358
paper_captured:explain,key_only_random,2,2.0,hidden_cosine_similarity,24,1.00048828125,0.004929296401922157,0.0010061884146371958,0.9984068219285452,1.0025697405714546
paper_captured:explain,key_only_random,2,2.0,hidden_mae,24,0.010889212290445963,0.011896213471055229,0.002428304406275738,0.005865881899989548,0.015912542680902378
paper_captured:explain,key_only_random,2,2.0,hidden_mse,24,0.0030471968154112497,0.008233109145473507,0.0016805763669209778,-0.00042934027591022637,0.006523733906732726
paper_captured:explain,key_only_random,2,2.0,logit_cosine_similarity,24,0.99853515625,0.004433281373667976,0.0009049397709726188,0.9966631457058066,1.0004071667941934
paper_captured:explain,key_only_random,2,2.0,logit_mae,24,19.783854166666668,2.521307241505652,0.5146596855394204,18.71919949139967,20.848508841933665
paper_captured:explain,key_only_random,2,2.0,logit_mse,24,620.6666666666666,153.62480174159683,31.358531341928398,555.7966021546222,685.5367311787111
paper_captured:explain,key_only_random,2,2.0,logit_spearman,24,0.974344328045845,0.00930833191847533,0.001900055296393882,0.9704137641967429,0.9782748918949472
paper_captured:explain,key_only_random,2,2.0,logit_top1_match,24,0.9973958333333334,0.01275775907699572,0.002604166666666667,0.9920087041395338,1.002782962527133
paper_captured:explain,key_only_random,2,2.0,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,key_only_random,2,2.0,logit_top5_overlap,24,0.8802083805203438,0.03336162601171051,0.006809913393187781,0.8661210013532312,0.8942957596874563
paper_captured:explain,key_only_random,2,2.0,memory_bits,24,222720.0,0.0,0.0,222720.0,222720.0
paper_captured:explain,key_only_random,2,2.0,memory_ratio_vs_exact,24,0.56640625,0.0,0.0,0.56640625,0.56640625
paper_captured:explain,key_only_random,2,2.0,next_logit_kl,24,0.3333333333333333,1.632993161855452,0.33333333333333337,-0.35621920347301633,1.022885870139683
paper_captured:explain,key_only_random,2,2.0,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,key_only_random,2,2.0,prefill_seconds,24,0.03679549583224192,0.04262768064132298,0.008701338874129808,0.018795404949438176,0.05479558671504566
paper_captured:explain,key_only_random,2.5,2.5,attention_output_relative_error,24,0.010471343994140625,0.010765034425118229,0.002197403450419576,0.005925668623269093,0.015017019365012157
paper_captured:explain,key_only_random,2.5,2.5,decode_seconds,24,0.018921579168212094,0.05901468598340601,0.012046322332493602,-0.005998137202461739,0.043841295538885924
paper_captured:explain,key_only_random,2.5,2.5,hidden_cosine_similarity,24,1.0003255208333333,0.004448842254694562,0.0009081161225112265,0.9984469395053561,1.0022041021613104
paper_captured:explain,key_only_random,2.5,2.5,hidden_mae,24,0.006229718526204427,0.004883353436177588,0.0009968103460251659,0.004167659217755022,0.008291777834653832
paper_captured:explain,key_only_random,2.5,2.5,hidden_mse,24,0.0005150822301705679,0.0006710597248503084,0.00013697949273464436,0.00023171856005370502,0.0007984459002874307
paper_captured:explain,key_only_random,2.5,2.5,logit_cosine_similarity,24,0.99853515625,0.004580484140452568,0.000934987409918299,0.9966009874288265,1.0004693250711736
paper_captured:explain,key_only_random,2.5,2.5,logit_mae,24,14.4375,1.720638784314406,0.3512239211010879,13.710937962653015,15.164062037346985
paper_captured:explain,key_only_random,2.5,2.5,logit_mse,24,335.125,79.60899692436998,16.25011844995849,301.5090687982824,368.7409312017176
paper_captured:explain,key_only_random,2.5,2.5,logit_spearman,24,0.9800467292467753,0.0077843928347701334,0.0015889825335470259,0.9767596684359303,0.9833337900576202
paper_captured:explain,key_only_random,2.5,2.5,logit_top1_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,key_only_random,2.5,2.5,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,key_only_random,2.5,2.5,logit_top5_overlap,24,0.8927083710829417,0.03553101832514826,0.007252738744840984,0.8777049378820453,0.907711804283838
paper_captured:explain,key_only_random,2.5,2.5,memory_bits,24,225792.0,0.0,0.0,225792.0,225792.0
paper_captured:explain,key_only_random,2.5,2.5,memory_ratio_vs_exact,24,0.57421875,0.0,0.0,0.57421875,0.57421875
paper_captured:explain,key_only_random,2.5,2.5,next_logit_kl,24,1.0619873464949343e-19,5.763344750372439e-19,1.176437820846714e-19,-1.3716597047844218e-19,3.4956343977742905e-19
paper_captured:explain,key_only_random,2.5,2.5,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,key_only_random,2.5,2.5,prefill_seconds,24,0.04048459583282238,0.05928275906143921,0.012101042520406823,0.015451682128978298,0.06551750953666646
paper_captured:explain,key_only_random,3,3.0,attention_output_relative_error,24,0.007445494333902995,0.006494386495756756,0.001325661092252147,0.004703155426579163,0.010187833241226827
paper_captured:explain,key_only_random,3,3.0,decode_seconds,24,0.004121441665726404,0.0036055951395621805,0.0007359890259155369,0.002598932366081326,0.0056439509653714815
paper_captured:explain,key_only_random,3,3.0,hidden_cosine_similarity,24,0.9998372395833334,0.004383115330124155,0.0008946996702145686,0.9979864123015046,1.0016880668651622
paper_captured:explain,key_only_random,3,3.0,hidden_mae,24,0.004307150840759277,0.003023297331574873,0.0006171279835897004,0.003030524340903882,0.005583777340614673
paper_captured:explain,key_only_random,3,3.0,hidden_mse,24,0.00023944644878307977,0.00027810550618112095,5.676804873351496e-05,0.00012201279274185462,0.0003568801048243049
paper_captured:explain,key_only_random,3,3.0,logit_cosine_similarity,24,0.9991861979166666,0.0032537927175528285,0.0006641776572323548,0.9978122417513626,1.0005601540819706
paper_captured:explain,key_only_random,3,3.0,logit_mae,24,11.325520833333334,1.3214599919848753,0.26974189132210774,10.767517217001028,11.88352444966564
paper_captured:explain,key_only_random,3,3.0,logit_mse,24,207.125,43.9419701325559,8.969617093115039,188.5699333377828,225.6800666622172
paper_captured:explain,key_only_random,3,3.0,logit_spearman,24,0.9855535676081976,0.0056808229183170095,0.0011595931224154263,0.9831547664705234,0.9879523687458718
paper_captured:explain,key_only_random,3,3.0,logit_top1_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,key_only_random,3,3.0,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,key_only_random,3,3.0,logit_top5_overlap,24,0.9161458710829417,0.037496212322277886,0.007653882289719992,0.9003126092350608,0.9319791329308225
paper_captured:explain,key_only_random,3,3.0,memory_bits,24,235008.0,0.0,0.0,235008.0,235008.0
paper_captured:explain,key_only_random,3,3.0,memory_ratio_vs_exact,24,0.59765625,0.0,0.0,0.59765625,0.59765625
paper_captured:explain,key_only_random,3,3.0,next_logit_kl,24,5.927468096516649e-20,2.5166183856380165e-19,5.1370257684332354e-20,-4.699279354271524e-20,1.655421554730482e-19
paper_captured:explain,key_only_random,3,3.0,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,key_only_random,3,3.0,prefill_seconds,24,0.0231230333338317,0.007473998858886084,0.0015256236285345534,0.019967040404028573,0.026279026263634826
paper_captured:explain,key_only_random,3.5,3.5,attention_output_relative_error,24,0.0076885223388671875,0.009411191710016276,0.0019210514634209123,0.0037145246090548667,0.01166252006867951
paper_captured:explain,key_only_random,3.5,3.5,decode_seconds,24,0.004022700000253583,0.001756172603146294,0.0003584772314969734,0.0032811333471554184,0.004764266653351748
paper_captured:explain,key_only_random,3.5,3.5,hidden_cosine_similarity,24,1.0013020833333333,0.004702572386162859,0.0009599085687167782,0.9993163611673508,1.0032878054993157
paper_captured:explain,key_only_random,3.5,3.5,hidden_mae,24,0.004159688949584961,0.004410953653451679,0.0009003821441684895,0.0022971065747653943,0.006022271324404528
paper_captured:explain,key_only_random,3.5,3.5,hidden_mse,24,0.00033641327172517776,0.0007659095182341711,0.00015634062573455067,1.2998046481723377e-05,0.0006598284969686322
paper_captured:explain,key_only_random,3.5,3.5,logit_cosine_similarity,24,1.0009765625,0.0033085529447653118,0.0006753555418048092,0.9995794831187068,1.0023736418812932
paper_captured:explain,key_only_random,3.5,3.5,logit_mae,24,9.807291666666666,1.1740393660227133,0.23964978205802515,9.311538321177066,10.303045012156266
paper_captured:explain,key_only_random,3.5,3.5,logit_mse,24,153.97916666666666,37.71848790328352,7.699254102698697,138.0520460725689,169.9062872607644
paper_captured:explain,key_only_random,3.5,3.5,logit_spearman,24,0.9870049034555753,0.004658496000693348,0.0009509115142079011,0.985037793114874,0.9889720137962766
paper_captured:explain,key_only_random,3.5,3.5,logit_top1_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,key_only_random,3.5,3.5,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,key_only_random,3.5,3.5,logit_top5_overlap,24,0.9296875248352686,0.031882184612043334,0.006507923682059986,0.9162248589823488,0.9431501906881884
paper_captured:explain,key_only_random,3.5,3.5,memory_bits,24,238080.0,0.0,0.0,238080.0,238080.0
paper_captured:explain,key_only_random,3.5,3.5,memory_ratio_vs_exact,24,0.60546875,0.0,0.0,0.60546875,0.60546875
paper_captured:explain,key_only_random,3.5,3.5,next_logit_kl,24,2.8446688434397043e-20,1.0015860119727213e-19,2.0444788857019086e-20,-1.3846579628086048e-20,7.073995649688014e-20
paper_captured:explain,key_only_random,3.5,3.5,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,key_only_random,3.5,3.5,prefill_seconds,24,0.025718479168062913,0.00512039489546815,0.0010451962312873814,0.023556326029828965,0.027880632306296862
paper_captured:explain,key_only_random,4,4.0,attention_output_relative_error,24,0.004184722900390625,0.003901422928553435,0.000796374620479229,0.0025372964809916862,0.005832149319789564
paper_captured:explain,key_only_random,4,4.0,decode_seconds,24,0.0045207291647481425,0.007616102432231761,0.001554630398978143,0.0013047311585132051,0.00773672717098308
paper_captured:explain,key_only_random,4,4.0,hidden_cosine_similarity,24,1.0008138020833333,0.004149870258565953,0.0008470887193531899,0.9990614655573432,1.0025661386093234
paper_captured:explain,key_only_random,4,4.0,hidden_mae,24,0.0024181604385375977,0.0020161854762615382,0.00041155213697092124,0.0015667999783084787,0.0032695208987667166
paper_captured:explain,key_only_random,4,4.0,hidden_mse,24,0.000115259550511837,0.0002160666707429164,4.4104424478506994e-05,2.4022597161221332e-05,0.00020649650386245268
paper_captured:explain,key_only_random,4,4.0,logit_cosine_similarity,24,1.00146484375,0.004123139737197763,0.0008416323745273043,0.999723794533259,1.003205892966741
paper_captured:explain,key_only_random,4,4.0,logit_mae,24,6.4375,0.8819598975404523,0.18002931021428675,6.065080997326724,6.809919002673276
paper_captured:explain,key_only_random,4,4.0,logit_mse,24,66.67708333333333,19.210289244629266,3.921283871718116,58.56528960949018,74.78887705717648
paper_captured:explain,key_only_random,4,4.0,logit_spearman,24,0.9929594894250234,0.002790851311266298,0.0005696801383816483,0.9917810162712557,0.9941379625787912
paper_captured:explain,key_only_random,4,4.0,logit_top1_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,key_only_random,4,4.0,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:explain,key_only_random,4,4.0,logit_top5_overlap,24,0.9468750233451525,0.02219295580341017,0.004530118133541135,0.9375037599921053,0.9562462866981997
paper_captured:explain,key_only_random,4,4.0,memory_bits,24,247296.0,0.0,0.0,247296.0,247296.0
paper_captured:explain,key_only_random,4,4.0,memory_ratio_vs_exact,24,0.62890625,0.0,0.0,0.62890625,0.62890625
paper_captured:explain,key_only_random,4,4.0,next_logit_kl,24,-4.411598468874048e-20,1.906926806414968e-19,3.892498043793123e-20,-1.2463844170707952e-19,3.640647232959855e-20
paper_captured:explain,key_only_random,4,4.0,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:explain,key_only_random,4,4.0,prefill_seconds,24,0.02615134166808275,0.020023276729448584,0.004087234247141118,0.017696253437168907,0.034606429898996593
paper_captured:reasoning,exact,exact,,attention_output_relative_error,24,0.0,0.0,0.0,0.0,0.0
paper_captured:reasoning,exact,exact,,decode_seconds,24,0.000814049998249781,0.0013657839963020226,0.0002787894908166019,0.00023732999636716596,0.001390770000132396
paper_captured:reasoning,exact,exact,,hidden_cosine_similarity,24,1.0,0.0,0.0,1.0,1.0
paper_captured:reasoning,exact,exact,,hidden_mae,24,0.0,0.0,0.0,0.0,0.0
paper_captured:reasoning,exact,exact,,hidden_mse,24,0.0,0.0,0.0,0.0,0.0
paper_captured:reasoning,exact,exact,,logit_cosine_similarity,24,1.0,0.0,0.0,1.0,1.0
paper_captured:reasoning,exact,exact,,logit_mae,24,0.0,0.0,0.0,0.0,0.0
paper_captured:reasoning,exact,exact,,logit_mse,24,0.0,0.0,0.0,0.0,0.0
paper_captured:reasoning,exact,exact,,logit_spearman,24,1.0,0.0,0.0,1.0,1.0
paper_captured:reasoning,exact,exact,,logit_top1_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:reasoning,exact,exact,,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:reasoning,exact,exact,,logit_top5_overlap,24,1.0,0.0,0.0,1.0,1.0
paper_captured:reasoning,exact,exact,,memory_bits,24,753664.0,0.0,0.0,753664.0,753664.0
paper_captured:reasoning,exact,exact,,memory_ratio_vs_exact,24,1.0,0.0,0.0,1.0,1.0
paper_captured:reasoning,exact,exact,,next_logit_kl,24,0.0,0.0,0.0,0.0,0.0
paper_captured:reasoning,exact,exact,,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:reasoning,exact,exact,,prefill_seconds,24,0.002537145830501686,0.008713376418023286,0.0017786105134130726,-0.0011421903440415981,0.00621648200504497
paper_captured:reasoning,full_kv,2,2.0,attention_output_relative_error,24,0.3387044270833333,0.006564679886181728,0.0013400096704880987,0.335932405880443,0.34147644828622364
paper_captured:reasoning,full_kv,2,2.0,decode_seconds,24,0.005971854164575537,0.006316421838968878,0.0012893342088038271,0.003304663141159877,0.008639045187991197
paper_captured:reasoning,full_kv,2,2.0,hidden_cosine_similarity,24,0.93994140625,0.0047231013310920595,0.0009640990220529647,0.9379470154708326,0.9419357970291674
paper_captured:reasoning,full_kv,2,2.0,hidden_mae,24,0.5096435546875,0.37949511270740743,0.07746411550109505,0.3493968226217795,0.6698902867532205
paper_captured:reasoning,full_kv,2,2.0,hidden_mse,24,0.6936136881510416,0.9303864808050235,0.1899143451296703,0.3007459327707994,1.0864814435312837
paper_captured:reasoning,full_kv,2,2.0,logit_cosine_similarity,24,0.99755859375,0.0032196312177528662,0.0006572044702858466,0.9961990627209417,0.9989181247790583
paper_captured:reasoning,full_kv,2,2.0,logit_mae,24,19.481770833333332,2.379106801608567,0.4856331422938232,18.477162137655498,20.486379529011167
paper_captured:reasoning,full_kv,2,2.0,logit_mse,24,604.25,141.13984739165312,28.810050706986452,544.6518693484338,663.8481306515662
paper_captured:reasoning,full_kv,2,2.0,logit_spearman,24,0.9797581161061922,0.006694433925066108,0.0013664956027657636,0.9769313045779267,0.9825849276344578
paper_captured:reasoning,full_kv,2,2.0,logit_top1_match,24,0.9973958333333334,0.01275775907699572,0.002604166666666667,0.9920087041395338,1.002782962527133
paper_captured:reasoning,full_kv,2,2.0,logit_top5_match,24,0.9973958333333334,0.01275775907699572,0.002604166666666667,0.9920087041395338,1.002782962527133
paper_captured:reasoning,full_kv,2,2.0,logit_top5_overlap,24,0.8296875283122063,0.03897681111204966,0.007956108252113587,0.8132290644271537,0.8461459921972588
paper_captured:reasoning,full_kv,2,2.0,memory_bits,24,98624.0,0.0,0.0,98624.0,98624.0
paper_captured:reasoning,full_kv,2,2.0,memory_ratio_vs_exact,24,0.130859375,0.0,0.0,0.130859375,0.130859375
